ExitSpeed_int,Angle_int,single,double,triple,hr,num_occurrences,wOBAcon
49,-80,0,0,0,0,2,0
49,-79,0,0,0,0,4,0
49,-78,3,0,0,0,8,0.376791667
49,-77,1,0,0,0,3,0.334925926
49,-76,0,0,0,0,3,0
49,-75,0,0,0,0,4,0
49,-74,2,0,0,0,6,0.334925926
49,-73,0,0,0,0,5,0
49,-72,1,0,0,0,5,0.200955556
49,-71,2,0,0,0,8,0.251194445
49,-70,1,0,0,0,2,0.50238889
49,-69,1,0,0,0,10,0.100477778
49,-68,2,0,0,0,6,0.334925926
49,-67,0,0,0,0,7,0
49,-66,1,0,0,0,8,0.125597222
49,-65,6,0,0,0,15,0.401911112
49,-64,0,0,0,0,3,0
49,-63,1,0,0,0,5,0.200955556
49,-62,2,0,0,0,14,0.143539683
49,-61,0,0,0,0,5,0
49,-60,1,0,0,0,6,0.167462963
49,-59,0,0,0,0,7,0
49,-58,0,0,0,0,7,0
49,-57,1,0,0,0,5,0.200955556
49,-56,3,0,0,0,5,0.602866668
49,-55,3,0,0,0,11,0.274030303
49,-54,0,0,0,0,11,0
49,-53,3,0,0,0,13,0.231871795
49,-52,2,0,0,0,6,0.334925926
49,-51,0,0,0,0,7,0
49,-50,1,0,0,0,8,0.125597222
49,-49,3,0,0,0,8,0.376791667
49,-48,0,0,0,0,11,0
49,-47,1,0,0,0,2,0.50238889
49,-46,1,0,0,0,6,0.167462963
49,-45,3,0,0,0,13,0.231871795
49,-44,5,0,0,0,9,0.558209877
49,-43,0,0,0,0,11,0
49,-42,4,0,0,0,20,0.200955556
49,-41,4,0,0,0,12,0.334925926
49,-40,0,0,0,0,6,0
49,-39,2,0,0,0,10,0.200955556
49,-38,4,0,0,0,14,0.287079366
49,-37,0,0,0,0,10,0
49,-36,1,0,0,0,7,0.143539683
49,-35,0,0,0,0,8,0
49,-34,3,1,0,0,16,0.269279266
49,-33,1,0,0,0,13,0.077290598
49,-32,1,0,0,0,11,0.091343434
49,-31,1,1,0,0,9,0.255434744
49,-30,1,0,0,0,9,0.111641975
49,-29,1,0,0,0,10,0.100477778
49,-28,0,0,0,0,8,0
49,-27,0,0,0,0,8,0
49,-26,1,0,0,0,8,0.125597222
49,-25,1,0,0,0,13,0.077290598
49,-24,1,0,0,0,6,0.167462963
49,-23,0,0,0,0,9,0
49,-22,4,0,0,0,8,0.50238889
49,-21,1,0,0,0,6,0.167462963
49,-20,1,0,0,0,6,0.167462963
49,-19,0,1,0,0,10,0.129413492
49,-18,1,0,0,0,8,0.125597222
49,-17,1,0,0,0,4,0.251194445
49,-16,1,0,0,0,8,0.125597222
49,-15,0,0,0,0,6,0
49,-14,1,0,0,0,6,0.167462963
49,-13,1,0,0,0,11,0.091343434
49,-12,0,0,0,0,6,0
49,-11,0,0,0,0,6,0
49,-10,1,0,0,0,7,0.143539683
49,-9,0,0,0,0,2,0
49,-8,2,0,0,0,7,0.287079366
49,-7,0,0,0,0,5,0
49,-6,0,0,0,0,6,0
49,-5,0,0,0,0,3,0
49,-4,0,0,0,0,3,0
49,-3,0,0,0,0,7,0
49,-2,1,0,0,0,5,0.200955556
49,-1,0,0,0,0,3,0
49,0,0,0,0,0,4,0
49,1,0,0,0,0,1,0
49,3,1,0,0,0,4,0.251194445
49,4,0,0,0,0,5,0
49,5,0,0,0,0,2,0
49,6,1,0,0,0,4,0.251194445
49,7,1,0,0,0,2,0.50238889
49,8,0,0,0,0,2,0
49,9,0,0,0,0,6,0
49,10,1,0,0,0,7,0.143539683
49,11,0,0,0,0,4,0
49,12,0,0,0,0,2,0
49,13,0,0,0,0,3,0
49,14,0,0,0,0,1,0
49,15,2,0,0,0,4,0.50238889
49,16,0,0,0,0,3,0
49,17,0,0,0,0,3,0
49,18,0,0,0,0,1,0
49,19,0,0,0,0,4,0
49,20,0,0,0,0,9,0
49,21,0,0,0,0,1,0
49,22,0,0,0,0,2,0
49,23,0,0,0,0,3,0
49,24,0,0,0,0,2,0
49,25,2,0,0,0,8,0.251194445
49,26,0,0,0,0,9,0
49,27,0,0,0,0,3,0
49,28,0,0,0,0,8,0
49,29,0,0,0,0,9,0
49,30,0,0,0,0,3,0
49,31,1,0,0,0,5,0.200955556
49,32,0,0,0,0,5,0
49,33,0,0,0,0,2,0
49,34,1,0,0,0,3,0.334925926
49,35,1,0,0,0,3,0.334925926
49,36,0,0,0,0,1,0
49,37,0,0,0,0,4,0
49,38,0,0,0,0,2,0
49,40,0,0,0,0,1,0
49,41,0,0,0,0,2,0
49,42,0,0,0,0,1,0
49,43,0,0,0,0,2,0
49,44,0,0,0,0,2,0
49,45,0,0,0,0,2,0
49,46,0,0,0,0,8,0
49,47,0,0,0,0,2,0
49,48,0,0,0,0,3,0
49,49,1,0,0,0,2,0.50238889
49,50,0,0,0,0,1,0
49,52,0,0,0,0,1,0
49,54,1,0,0,0,3,0.334925926
49,55,0,0,0,0,1,0
49,56,0,0,0,0,4,0
49,57,1,0,0,0,3,0.334925926
49,58,0,0,0,0,2,0
49,59,0,0,0,0,1,0
49,60,0,0,0,0,1,0
49,61,0,0,0,0,2,0
49,63,0,0,0,0,3,0
49,64,0,0,0,0,1,0
49,65,0,0,0,0,1,0
49,66,0,0,0,0,1,0
49,68,0,0,0,0,2,0
49,69,1,0,0,0,1,1.004777779
49,71,0,0,0,0,2,0
49,72,0,0,0,0,1,0
49,73,0,0,0,0,1,0
49,75,0,0,0,0,1,0
49,76,0,0,0,0,1,0
49,77,0,0,0,0,3,0
49,80,0,0,0,0,1,0
49,83,0,0,0,0,1,0
50,-87,1,0,0,0,1,1.004777779
50,-86,0,0,0,0,3,0
50,-85,0,0,0,0,1,0
50,-84,0,0,0,0,1,0
50,-83,2,0,0,0,2,1.004777779
50,-82,2,0,0,0,4,0.50238889
50,-81,1,0,0,0,8,0.125597222
50,-80,1,0,0,0,3,0.334925926
50,-79,0,0,0,0,1,0
50,-78,0,0,0,0,2,0
50,-77,1,0,0,0,3,0.334925926
50,-76,0,0,0,0,1,0
50,-75,1,0,0,0,7,0.143539683
50,-74,0,0,0,0,5,0
50,-73,1,0,0,0,6,0.167462963
50,-72,0,0,0,0,7,0
50,-71,0,0,0,0,5,0
50,-70,1,0,0,0,5,0.200955556
50,-69,2,0,0,0,6,0.334925926
50,-68,4,0,0,0,8,0.50238889
50,-67,2,0,0,0,9,0.223283951
50,-66,1,0,0,0,11,0.091343434
50,-65,2,0,0,0,6,0.334925926
50,-64,3,0,0,0,12,0.251194445
50,-63,1,0,0,0,5,0.200955556
50,-62,3,0,0,0,9,0.334925926
50,-61,5,0,0,0,8,0.627986112
50,-60,2,0,0,0,10,0.200955556
50,-59,3,0,0,0,14,0.215309524
50,-58,4,0,0,0,11,0.365373738
50,-57,2,0,0,0,8,0.251194445
50,-56,5,0,0,0,13,0.386452992
50,-55,1,0,0,0,9,0.111641975
50,-54,1,0,0,0,12,0.083731482
50,-53,3,0,0,0,8,0.376791667
50,-52,3,0,0,0,9,0.334925926
50,-51,2,0,0,0,19,0.105766082
50,-50,1,0,0,0,10,0.100477778
50,-49,0,0,0,0,14,0
50,-48,2,0,0,0,10,0.200955556
50,-47,0,0,0,0,13,0
50,-46,3,0,0,0,11,0.274030303
50,-45,0,0,0,0,5,0
50,-44,0,0,0,0,12,0
50,-43,2,0,0,0,11,0.182686869
50,-42,1,0,0,0,11,0.091343434
50,-41,1,0,0,0,10,0.100477778
50,-40,1,0,0,0,12,0.083731482
50,-39,2,0,0,0,7,0.287079366
50,-38,4,0,0,0,13,0.309162394
50,-37,0,0,0,0,9,0
50,-36,3,0,0,0,10,0.301433334
50,-35,0,0,0,0,15,0
50,-34,3,0,0,0,13,0.231871795
50,-33,2,0,0,0,8,0.251194445
50,-32,1,0,0,0,7,0.143539683
50,-31,0,0,0,0,14,0
50,-30,0,0,0,0,5,0
50,-29,0,0,0,0,5,0
50,-28,0,0,0,0,11,0
50,-27,0,1,0,0,4,0.32353373
50,-26,0,0,0,0,5,0
50,-25,0,0,0,0,8,0
50,-24,1,0,0,0,7,0.143539683
50,-23,1,0,0,0,9,0.111641975
50,-22,2,0,0,0,13,0.154581197
50,-21,0,0,0,0,9,0
50,-20,3,0,0,0,9,0.334925926
50,-19,0,0,0,0,6,0
50,-18,0,0,0,0,4,0
50,-17,0,0,0,0,7,0
50,-16,0,0,0,0,6,0
50,-15,1,0,0,0,13,0.077290598
50,-14,2,0,0,0,6,0.334925926
50,-13,0,0,0,0,7,0
50,-12,0,0,0,0,9,0
50,-11,1,0,0,0,9,0.111641975
50,-10,0,0,0,0,6,0
50,-9,0,0,0,0,8,0
50,-8,0,0,0,0,3,0
50,-7,0,0,0,0,5,0
50,-6,0,0,0,0,4,0
50,-5,0,0,1,0,8,0.202046722
50,-4,0,0,0,0,10,0
50,-3,0,0,0,0,5,0
50,-2,1,0,0,0,6,0.167462963
50,-1,0,0,0,0,5,0
50,0,1,0,0,0,5,0.200955556
50,1,0,0,0,0,3,0
50,2,0,0,0,0,3,0
50,3,0,0,0,0,2,0
50,4,0,0,0,0,3,0
50,5,0,0,0,0,1,0
50,6,0,0,0,0,6,0
50,7,0,0,0,0,4,0
50,8,1,0,0,0,2,0.50238889
50,9,0,0,0,0,1,0
50,10,2,0,0,0,4,0.50238889
50,11,0,0,0,0,2,0
50,12,1,0,0,0,3,0.334925926
50,13,1,0,0,0,3,0.334925926
50,14,0,0,0,0,9,0
50,15,0,0,0,0,5,0
50,16,1,0,0,0,6,0.167462963
50,17,2,0,0,0,4,0.50238889
50,18,0,0,0,0,1,0
50,19,1,0,0,0,7,0.143539683
50,20,2,0,0,0,5,0.401911112
50,21,0,0,0,0,3,0
50,22,1,0,0,0,5,0.200955556
50,23,0,0,0,0,4,0
50,24,0,0,0,0,2,0
50,25,0,0,0,0,5,0
50,26,0,0,0,0,4,0
50,27,0,0,0,0,5,0
50,28,0,0,0,0,3,0
50,29,0,0,0,0,5,0
50,30,0,0,0,0,5,0
50,31,1,0,0,0,4,0.251194445
50,32,0,0,0,0,2,0
50,33,0,0,0,0,4,0
50,34,1,0,0,0,5,0.200955556
50,35,1,0,0,0,3,0.334925926
50,36,0,0,0,0,1,0
50,37,1,0,0,0,3,0.334925926
50,38,0,0,0,0,2,0
50,39,0,0,0,0,2,0
50,40,0,0,0,0,3,0
50,41,1,0,0,0,6,0.167462963
50,42,0,0,0,0,5,0
50,44,1,0,0,0,5,0.200955556
50,45,0,0,0,0,4,0
50,46,0,0,0,0,4,0
50,47,0,0,0,0,2,0
50,48,0,0,0,0,2,0
50,49,0,0,0,0,3,0
50,50,0,0,0,0,1,0
50,51,0,0,0,0,4,0
50,52,0,0,0,0,1,0
50,53,0,0,0,0,3,0
50,54,0,0,0,0,1,0
50,55,0,0,0,0,2,0
50,56,0,0,0,0,3,0
50,57,0,0,0,0,2,0
50,58,0,0,0,0,4,0
50,59,0,0,0,0,3,0
50,60,0,0,0,0,1,0
50,61,0,0,0,0,1,0
50,63,0,0,0,0,3,0
50,64,0,0,0,0,1,0
50,66,0,0,0,0,1,0
50,67,0,0,0,0,1,0
50,68,0,0,0,0,1,0
50,70,0,0,0,0,2,0
50,71,0,0,0,0,1,0
50,73,0,0,0,0,1,0
50,74,0,0,0,0,1,0
50,75,0,0,0,0,1,0
50,77,0,0,0,0,1,0
50,87,0,0,0,0,1,0
51,-88,0,0,0,0,1,0
51,-86,0,0,0,0,2,0
51,-84,0,0,0,0,2,0
51,-83,1,0,0,0,3,0.334925926
51,-82,0,0,0,0,3,0
51,-81,0,0,0,0,3,0
51,-80,1,0,0,0,4,0.251194445
51,-79,0,0,0,0,2,0
51,-78,2,0,0,0,3,0.669851853
51,-77,0,0,0,0,4,0
51,-76,1,0,0,0,3,0.334925926
51,-75,0,0,0,0,1,0
51,-74,1,0,0,0,8,0.125597222
51,-73,2,0,0,0,4,0.50238889
51,-72,1,0,0,0,7,0.143539683
51,-71,0,0,0,0,1,0
51,-70,1,0,0,0,8,0.125597222
51,-69,0,0,0,0,7,0
51,-68,2,0,0,0,8,0.251194445
51,-67,0,0,0,0,7,0
51,-66,1,0,0,0,3,0.334925926
51,-65,1,0,0,0,8,0.125597222
51,-64,1,0,0,0,5,0.200955556
51,-63,1,0,0,0,13,0.077290598
51,-62,2,0,0,0,12,0.167462963
51,-61,1,0,0,0,8,0.125597222
51,-60,1,0,0,0,5,0.200955556
51,-59,4,0,0,0,10,0.401911112
51,-58,2,0,0,0,14,0.143539683
51,-57,2,0,0,0,15,0.133970371
51,-56,0,0,0,0,10,0
51,-55,1,0,0,0,14,0.071769841
51,-54,2,0,0,0,12,0.167462963
51,-53,1,1,0,0,11,0.208992064
51,-52,1,0,0,0,13,0.077290598
51,-51,3,0,0,0,14,0.215309524
51,-50,0,0,0,0,8,0
51,-49,3,0,0,0,7,0.430619048
51,-48,0,0,0,0,8,0
51,-47,0,0,0,0,8,0
51,-46,0,0,0,0,8,0
51,-45,2,0,0,0,16,0.125597222
51,-44,1,0,0,0,13,0.077290598
51,-43,1,0,0,0,9,0.111641975
51,-42,1,0,0,0,7,0.143539683
51,-41,0,0,0,0,7,0
51,-40,0,0,0,0,12,0
51,-39,2,0,0,0,15,0.133970371
51,-38,1,0,0,0,9,0.111641975
51,-37,0,0,0,0,2,0
51,-36,0,0,0,0,6,0
51,-35,1,0,0,0,10,0.100477778
51,-34,0,0,0,0,10,0
51,-33,1,0,0,0,13,0.077290598
51,-32,0,0,0,0,11,0
51,-31,1,0,0,0,11,0.091343434
51,-30,2,0,0,0,13,0.154581197
51,-29,0,0,0,0,5,0
51,-28,2,0,0,0,10,0.200955556
51,-27,0,0,0,0,9,0
51,-26,1,0,0,0,9,0.111641975
51,-25,2,0,0,0,10,0.200955556
51,-24,1,0,0,0,10,0.100477778
51,-23,1,0,0,0,9,0.111641975
51,-22,2,0,0,0,12,0.167462963
51,-21,2,0,0,0,10,0.200955556
51,-20,0,0,0,0,12,0
51,-19,1,0,0,0,8,0.125597222
51,-18,0,0,0,0,5,0
51,-17,1,0,0,0,8,0.125597222
51,-16,0,0,0,0,2,0
51,-15,0,0,0,0,8,0
51,-14,2,0,0,0,4,0.50238889
51,-13,0,0,0,0,9,0
51,-12,0,0,0,0,5,0
51,-11,1,0,0,0,7,0.143539683
51,-10,1,0,0,0,11,0.091343434
51,-9,1,0,0,0,3,0.334925926
51,-8,0,0,0,0,9,0
51,-7,0,0,0,0,5,0
51,-6,0,0,0,0,7,0
51,-5,0,0,0,0,1,0
51,-4,1,0,0,0,4,0.251194445
51,-3,1,0,0,0,6,0.167462963
51,-2,2,0,0,0,9,0.223283951
51,-1,1,0,0,0,4,0.251194445
51,0,0,0,0,0,3,0
51,1,1,0,0,0,7,0.143539683
51,2,1,0,0,0,6,0.167462963
51,3,0,0,0,0,3,0
51,4,2,0,0,0,4,0.50238889
51,5,0,0,0,0,3,0
51,6,1,0,0,0,5,0.200955556
51,7,0,0,0,0,6,0
51,8,0,0,0,0,4,0
51,9,0,0,0,0,1,0
51,10,0,0,0,0,2,0
51,11,1,0,0,0,5,0.200955556
51,12,1,0,0,0,5,0.200955556
51,13,1,0,0,0,2,0.50238889
51,14,1,0,0,0,7,0.143539683
51,15,0,0,0,0,3,0
51,16,0,0,0,0,4,0
51,17,2,0,0,0,5,0.401911112
51,18,0,0,0,0,2,0
51,19,1,0,0,0,6,0.167462963
51,20,0,0,0,0,3,0
51,21,1,0,0,0,5,0.200955556
51,22,0,0,0,0,5,0
51,23,1,0,0,0,6,0.167462963
51,24,0,0,0,0,5,0
51,25,1,0,0,0,5,0.200955556
51,26,0,0,0,0,2,0
51,27,0,0,0,0,3,0
51,28,1,0,0,0,5,0.200955556
51,29,0,0,0,0,2,0
51,30,1,0,0,0,6,0.167462963
51,31,1,0,0,0,8,0.125597222
51,32,2,0,0,0,7,0.287079366
51,33,1,0,0,0,4,0.251194445
51,34,3,0,0,0,5,0.602866668
51,35,0,0,0,0,3,0
51,37,0,0,0,0,3,0
51,38,1,0,0,0,3,0.334925926
51,39,0,0,0,0,3,0
51,41,0,0,0,0,2,0
51,42,0,0,0,0,2,0
51,43,0,0,0,0,3,0
51,44,0,0,0,0,2,0
51,45,0,0,0,0,2,0
51,48,0,0,0,0,2,0
51,49,0,0,0,0,1,0
51,50,0,0,0,0,2,0
51,51,0,0,0,0,2,0
51,52,0,0,0,0,2,0
51,53,0,0,0,0,3,0
51,54,0,0,0,0,1,0
51,55,0,0,0,0,1,0
51,57,1,0,0,0,3,0.334925926
51,59,0,0,0,0,3,0
51,60,0,0,0,0,4,0
51,61,0,0,0,0,3,0
51,62,0,0,0,0,3,0
51,63,0,0,0,0,1,0
51,65,0,0,0,0,3,0
51,67,0,0,0,0,2,0
51,68,0,0,0,0,2,0
51,69,0,0,0,0,2,0
51,71,0,0,0,0,1,0
51,72,0,0,0,0,1,0
51,74,0,0,0,0,1,0
51,75,0,0,0,0,1,0
51,76,0,0,0,0,1,0
51,77,0,0,0,0,1,0
51,83,0,0,0,0,1,0
51,84,0,0,0,0,2,0
52,-88,1,0,0,0,2,0.50238889
52,-87,0,0,0,0,1,0
52,-85,0,0,0,0,1,0
52,-83,1,0,0,0,2,0.50238889
52,-82,1,0,0,0,4,0.251194445
52,-81,0,0,0,0,4,0
52,-80,1,0,0,0,5,0.200955556
52,-79,0,0,0,0,5,0
52,-78,1,0,0,0,4,0.251194445
52,-77,1,0,0,0,3,0.334925926
52,-76,2,0,0,0,8,0.251194445
52,-75,2,0,0,0,7,0.287079366
52,-74,0,0,0,0,5,0
52,-73,0,0,0,0,6,0
52,-72,1,0,0,0,2,0.50238889
52,-71,5,0,0,0,9,0.558209877
52,-70,0,0,0,0,5,0
52,-69,0,0,0,0,4,0
52,-68,1,0,0,0,8,0.125597222
52,-67,1,0,0,0,7,0.143539683
52,-66,5,0,0,0,11,0.456717172
52,-65,3,0,0,0,10,0.301433334
52,-64,3,0,0,0,13,0.231871795
52,-63,0,0,0,0,8,0
52,-62,0,0,0,0,9,0
52,-61,1,0,0,0,4,0.251194445
52,-60,0,0,0,0,9,0
52,-59,0,0,0,0,6,0
52,-58,1,0,0,0,7,0.143539683
52,-57,1,0,0,0,10,0.100477778
52,-56,2,0,0,0,12,0.167462963
52,-55,1,0,0,0,8,0.125597222
52,-54,1,0,0,0,10,0.100477778
52,-53,0,0,0,0,6,0
52,-52,1,0,0,0,8,0.125597222
52,-51,2,0,0,0,13,0.154581197
52,-50,2,0,0,0,10,0.200955556
52,-49,2,0,0,0,8,0.251194445
52,-48,3,0,0,0,17,0.177313726
52,-47,0,0,0,0,14,0
52,-46,0,0,0,0,3,0
52,-45,2,0,0,0,14,0.143539683
52,-44,3,0,0,0,13,0.231871795
52,-43,1,0,0,0,7,0.143539683
52,-42,1,0,0,0,16,0.062798611
52,-41,0,0,0,0,9,0
52,-40,1,0,0,0,11,0.091343434
52,-39,0,0,0,0,10,0
52,-38,2,0,0,0,10,0.200955556
52,-37,1,0,0,0,6,0.167462963
52,-36,0,0,0,0,16,0
52,-35,0,0,0,0,18,0
52,-34,1,0,0,0,6,0.167462963
52,-33,0,0,0,0,8,0
52,-32,1,0,0,0,7,0.143539683
52,-31,0,0,0,0,5,0
52,-30,2,0,0,0,15,0.133970371
52,-29,1,0,0,0,8,0.125597222
52,-28,2,0,0,0,10,0.200955556
52,-27,3,0,0,0,12,0.251194445
52,-26,0,0,0,0,5,0
52,-25,1,0,0,0,10,0.100477778
52,-24,1,0,0,0,12,0.083731482
52,-23,0,0,0,0,4,0
52,-22,0,0,0,0,10,0
52,-21,1,0,0,0,8,0.125597222
52,-20,1,0,0,0,10,0.100477778
52,-19,2,0,0,0,8,0.251194445
52,-18,0,0,0,0,10,0
52,-17,2,0,0,0,7,0.287079366
52,-16,0,0,0,0,11,0
52,-15,0,0,0,0,8,0
52,-14,4,2,0,0,15,0.440492064
52,-13,1,0,0,0,8,0.125597222
52,-12,0,0,0,0,8,0
52,-11,0,0,0,0,13,0
52,-10,1,0,0,0,5,0.200955556
52,-9,1,0,0,0,11,0.091343434
52,-8,2,0,0,0,10,0.200955556
52,-7,0,0,0,0,6,0
52,-6,0,0,0,0,8,0
52,-5,1,0,0,0,3,0.334925926
52,-4,0,0,0,0,6,0
52,-3,0,0,0,0,3,0
52,-2,1,0,0,0,5,0.200955556
52,-1,0,0,0,0,3,0
52,0,1,0,0,0,7,0.143539683
52,1,1,0,0,0,6,0.167462963
52,2,0,0,0,0,2,0
52,3,0,0,0,0,4,0
52,4,1,0,0,0,6,0.167462963
52,5,0,0,0,0,4,0
52,6,0,0,0,0,3,0
52,7,1,0,0,0,4,0.251194445
52,8,0,0,0,0,1,0
52,9,1,0,0,0,1,1.004777779
52,10,1,0,0,0,3,0.334925926
52,11,0,0,0,0,6,0
52,12,1,0,0,0,7,0.143539683
52,13,0,0,0,0,7,0
52,14,1,0,0,0,4,0.251194445
52,15,1,0,0,0,6,0.167462963
52,16,1,0,0,0,7,0.143539683
52,17,0,0,0,0,9,0
52,18,1,0,0,0,3,0.334925926
52,19,0,0,0,0,6,0
52,20,0,0,0,0,2,0
52,21,1,0,0,0,7,0.143539683
52,22,2,0,0,0,4,0.50238889
52,23,0,0,0,0,9,0
52,24,2,0,0,0,5,0.401911112
52,25,1,0,0,0,3,0.334925926
52,26,1,1,0,0,6,0.383152116
52,27,0,0,0,0,2,0
52,28,1,0,0,0,5,0.200955556
52,29,0,0,0,0,8,0
52,30,0,0,0,0,2,0
52,31,1,0,0,0,4,0.251194445
52,32,0,0,0,0,7,0
52,33,0,0,0,0,4,0
52,34,0,0,0,0,4,0
52,35,0,0,0,0,3,0
52,36,1,0,0,0,7,0.143539683
52,37,1,0,0,0,2,0.50238889
52,38,0,0,0,0,2,0
52,39,0,0,0,0,4,0
52,40,0,0,0,0,1,0
52,41,0,0,0,0,1,0
52,42,0,0,0,0,3,0
52,43,0,0,0,0,2,0
52,44,0,0,0,0,2,0
52,45,0,0,0,0,1,0
52,46,0,0,0,0,3,0
52,47,0,0,0,0,3,0
52,48,0,0,0,0,2,0
52,50,0,0,0,0,5,0
52,51,0,0,0,0,3,0
52,52,0,0,0,0,2,0
52,53,0,0,0,0,7,0
52,54,0,0,0,0,1,0
52,55,0,0,0,0,3,0
52,56,0,0,0,0,2,0
52,57,0,0,0,0,2,0
52,58,0,0,0,0,3,0
52,59,0,0,0,0,2,0
52,60,0,0,0,0,4,0
52,61,0,0,0,0,3,0
52,62,0,0,0,0,3,0
52,63,0,0,0,0,2,0
52,64,0,0,0,0,2,0
52,65,0,0,0,0,5,0
52,66,0,0,0,0,3,0
52,68,0,0,0,0,3,0
52,69,0,0,0,0,5,0
52,70,0,0,0,0,1,0
52,71,0,0,0,0,2,0
52,73,0,0,0,0,2,0
52,74,0,0,0,0,2,0
52,75,0,0,0,0,1,0
52,76,0,0,0,0,1,0
52,78,0,0,0,0,2,0
52,79,0,0,0,0,1,0
52,81,0,0,0,0,1,0
52,82,0,0,0,0,1,0
52,83,0,0,0,0,1,0
52,84,0,0,0,0,1,0
52,85,0,0,0,0,3,0
52,86,0,0,0,0,1,0
52,87,0,0,0,0,1,0
52,88,0,0,0,0,1,0
53,-86,1,0,0,0,3,0.334925926
53,-85,0,0,0,0,3,0
53,-83,0,0,0,0,1,0
53,-82,0,0,0,0,4,0
53,-81,1,0,0,0,4,0.251194445
53,-80,1,0,0,0,3,0.334925926
53,-79,1,0,0,0,6,0.167462963
53,-78,0,0,0,0,1,0
53,-77,2,0,0,0,4,0.50238889
53,-76,0,0,0,0,1,0
53,-75,2,0,0,0,6,0.334925926
53,-74,1,0,0,0,5,0.200955556
53,-73,0,0,0,0,7,0
53,-72,0,0,0,0,4,0
53,-71,0,0,0,0,3,0
53,-70,2,0,0,0,7,0.287079366
53,-69,1,0,0,0,7,0.143539683
53,-68,1,0,0,0,5,0.200955556
53,-67,1,0,0,0,7,0.143539683
53,-66,0,0,0,0,9,0
53,-65,0,0,0,0,10,0
53,-64,1,0,0,0,6,0.167462963
53,-63,2,0,0,0,9,0.223283951
53,-62,2,0,0,0,7,0.287079366
53,-61,1,0,0,0,10,0.100477778
53,-60,2,0,0,0,7,0.287079366
53,-59,1,0,0,0,8,0.125597222
53,-58,1,0,0,0,5,0.200955556
53,-57,0,0,0,0,9,0
53,-56,2,0,0,0,10,0.200955556
53,-55,2,0,0,0,12,0.167462963
53,-54,2,0,0,0,14,0.143539683
53,-53,1,1,0,0,8,0.287364087
53,-52,0,0,0,0,7,0
53,-51,2,0,0,0,12,0.167462963
53,-50,1,0,0,0,18,0.055820988
53,-49,1,0,0,0,9,0.111641975
53,-48,2,0,0,0,11,0.182686869
53,-47,1,0,0,0,13,0.077290598
53,-46,2,0,0,0,11,0.182686869
53,-45,2,0,0,0,15,0.133970371
53,-44,0,0,0,0,12,0
53,-43,1,0,0,0,14,0.071769841
53,-42,1,0,0,0,14,0.071769841
53,-41,1,0,0,0,12,0.083731482
53,-40,2,0,0,0,7,0.287079366
53,-39,2,0,0,0,15,0.133970371
53,-38,3,0,0,0,14,0.215309524
53,-37,0,0,0,0,9,0
53,-36,2,0,0,0,13,0.154581197
53,-35,0,0,0,0,5,0
53,-34,0,0,0,0,9,0
53,-33,1,0,0,0,8,0.125597222
53,-32,4,0,0,0,17,0.236418301
53,-31,0,0,0,0,14,0
53,-30,1,0,0,0,9,0.111641975
53,-29,1,0,0,0,20,0.050238889
53,-28,1,0,0,0,14,0.071769841
53,-27,0,0,0,0,9,0
53,-26,2,0,0,0,12,0.167462963
53,-25,1,0,0,0,11,0.091343434
53,-24,2,0,0,0,9,0.223283951
53,-23,1,0,0,0,10,0.100477778
53,-22,0,1,0,0,10,0.129413492
53,-21,0,0,0,0,5,0
53,-20,1,0,0,0,9,0.111641975
53,-19,1,0,0,0,10,0.100477778
53,-18,1,0,0,0,9,0.111641975
53,-17,2,0,0,0,13,0.154581197
53,-16,0,0,0,0,9,0
53,-15,0,0,0,0,7,0
53,-14,0,0,0,0,5,0
53,-13,2,0,0,0,14,0.143539683
53,-12,2,0,0,0,9,0.223283951
53,-11,0,0,0,0,4,0
53,-10,0,0,0,0,3,0
53,-9,2,0,0,0,7,0.287079366
53,-8,1,0,0,0,7,0.143539683
53,-7,1,0,0,0,6,0.167462963
53,-6,1,0,0,0,10,0.100477778
53,-5,1,0,0,0,2,0.50238889
53,-4,0,0,0,0,10,0
53,-3,2,0,0,0,8,0.251194445
53,-2,1,0,0,0,5,0.200955556
53,-1,1,0,0,0,6,0.167462963
53,0,0,0,0,0,10,0
53,1,0,1,0,0,7,0.184876417
53,2,0,0,0,0,2,0
53,3,0,0,0,0,7,0
53,4,1,0,0,0,3,0.334925926
53,5,0,0,0,0,8,0
53,6,0,0,0,0,3,0
53,7,0,0,0,0,2,0
53,8,1,0,0,0,4,0.251194445
53,9,1,0,0,0,2,0.50238889
53,10,2,0,0,0,7,0.287079366
53,11,0,0,0,0,3,0
53,12,0,0,0,0,6,0
53,13,1,0,0,0,4,0.251194445
53,14,0,0,0,0,3,0
53,15,1,0,0,0,6,0.167462963
53,16,0,0,0,0,8,0
53,17,1,0,0,0,4,0.251194445
53,18,0,0,0,0,2,0
53,19,0,0,0,0,5,0
53,20,0,0,0,0,5,0
53,21,1,1,0,0,8,0.287364087
53,22,2,0,0,0,4,0.50238889
53,23,1,0,0,0,6,0.167462963
53,24,1,1,0,0,6,0.383152116
53,25,2,1,0,0,8,0.41296131
53,26,0,0,0,0,2,0
53,27,2,0,0,0,7,0.287079366
53,28,0,0,0,0,4,0
53,29,0,0,0,0,2,0
53,30,1,1,0,0,3,0.766304233
53,31,1,1,0,0,5,0.45978254
53,32,0,1,0,0,6,0.215689153
53,33,0,0,0,0,3,0
